ID,Name,Description,Concepticon_ID,glosses,count_datasets,count_variables
2657,LADLE,A large spoon used to distribute soup and other kinds of food.,2657,"{""english"": [""horn ladle"", ""ladle"", ""ladle (bamboo) (note:+iron)"", ""soup ladle""], ""chinese"": [""\u52fa\u5b50"", ""\u52fa\u5b50 (\u94c1~)"", ""\u6c34\u74e2"", ""\u8200\u5b50""], ""french"": [""louche""], ""spanish"": [""cuchar\u00f3n""]}",22,134
2662,TOENAIL,The hard keratin substance covering the tips of the feet of human beings.,2662,"{""english"": [""toe nail"", ""toenail""], ""german"": [""zehennagel""], ""portuguese"": [""unha do dedo do p\u00e9""]}",13,92
2665,WART,"Typically small, rough, and hard growths that are similar in color to the rest of the skin.",2665,"{""english"": [""wart""], ""russian"": [""\u0431\u043e\u0440\u043e\u0434\u0430\u0432\u043a\u0430""]}",20,121
2666,SOLE (FOOT),The bottom of the foot.,2666,"{""english"": [""foot-sole"", ""sole"", ""sole (foot)"", ""sole (of foot)"", ""sole of foot""], ""chinese"": [""\u811a\u5e95"", ""\u811a\u638c""], ""french"": [""plante du pied""], ""german"": [""fu\u00dfsohle"", ""sohle""]}",27,169
2668,SKELETON,The body part that forms the supporting structure inside of the human body or the body of animals.,2668,"{""english"": [""skeleton""], ""french"": [""squelette""], ""spanish"": [""esqueleto""], ""chinese"": [""\u9ab7\u9ac5""], ""german"": [""skelett""]}",34,210
267,NIT,An egg of a louse that is sometimes found in people's hair.,267,"{""english"": [""a nit"", ""louse egg"", ""louse eggs"", ""nit"", ""nit (louse egg)"", ""the nit""], ""chinese"": [""\u866e\u5b50""], ""french"": [""lente""], ""portuguese"": [""l\u00eandea""], ""russian"": [""\u0433\u043d\u0438\u0434\u0430""], ""spanish"": [""liendre""], ""german"": [""nisse""]}",20,96
2670,ACROSS,"Located directly across from something else, or from each other.",2670,"{""english"": [""across"", ""across (stream)""], ""german"": [""gegen\u00fcber""]}",16,102
2672,HEADWATERS,The source of a river or stream.,2672,"{""english"": [""headwaters""]}",4,23
2680,MACHETE,"A machete is a broad blade used either as an implement like an axe, or in combat like a short sword.",2680,"{""english"": [""kunai"", ""machete"", ""machete "", ""machete, cutlass"", ""parang""], ""french"": [""machette"", ""machette, coupe-coupe""], ""spanish"": [""machete""]}",13,93
2685,CARP (FISH),Oily freshwater fish from the family Cyprinidae.,2685,"{""chinese"": [""\u9bc9\u9b5a""], ""french"": [""carpe""], ""english"": [""carp""]}",19,123
2689,LADDER OR STAIRS,Construction consisting of steps designed to bridge vertical distances.,2689,"{""chinese"": [""\u68af\u5b50""], ""spanish"": [""escalera""], ""english"": [""stairs/ladder""]}",9,61
2691,PATERNAL AUNT (FATHER'S SISTER),The sister of one's father.,2691,"{""english"": [""father's sister"", ""father's sister (aunt)"", ""father\u2019s sister"", ""father\u2019s sister (aunt)"", ""paternal aunt (father's sister)"", ""satisfy"", ""the father's sister""], ""chinese"": [""\u59d1\u6bcd""], ""french"": [""soeur du p\u00e8re"", ""tante paternelle""], ""portuguese"": [""irm\u00e3 (do pai)""], ""russian"": [""\u0442\u0435\u0442\u044f, \u0441\u0435\u0441\u0442\u0440\u0430 \u043e\u0442\u0446\u0430""], ""spanish"": [""hermana del padre""]}",21,151
2705,INHALE,"Breathe in some substance (smoke, steam) other than air.",2705,"{""english"": [""inhale"", ""to breath in*""], ""chinese"": [""\u5438"", ""\u5438(~\u6c14)"", ""\u5438(\u542e\u5438)*"", ""\u5438\u6c14""]}",18,117
2706,GNAW,Treat some material with one's teeth.,2706,"{""chinese"": [""\u5543"", ""\u5699""], ""english"": [""gnaw"", ""gnaw / nibble"", ""to gnaw""], ""french"": [""ronger""], ""german"": [""nagen""], ""russian"": [""\u0433\u0440\u044b\u0437\u0442\u044c""]}",17,75
2708,TALK,To converse with one or more persons.,2708,"{""english"": [""talk"", ""to talk""], ""german"": [""reden""], ""russian"": [""\u0440\u0430\u0437\u0433\u043e\u0432\u0430\u0440\u0438\u0432\u0430\u0442\u044c""], ""spanish"": [""hablar""]}",27,164
2709,FLATTER,To praise somebody openly.,2709,"{""english"": [""flatter"", ""to flatter""], ""chinese"": [""\u62cd\u99ac""], ""german"": [""schmeicheln""]}",21,127
271,SAUCER,A small dish for placing a cup.,271,"{""english"": [""saucer"", ""the saucer""], ""french"": [""soucoupe""], ""portuguese"": [""pires""], ""russian"": [""\u0431\u043b\u044e\u0434\u0446\u0435""], ""spanish"": [""platillo""]}",30,187
2753,UNTIL,Up to that point in time.,2753,"{""english"": [""until""], ""chinese"": [""\u5230""], ""french"": [""jusqu\u2019\u00e0""], ""german"": [""bis dass""]}",12,77
2754,TOWARDS,Going into the direction of.,2754,"{""english"": [""to"", ""to, towards"", ""toward"", ""towards""], ""chinese"": [""\u5411""], ""french"": [""vers (direction)""], ""german"": [""zu"", ""zu (richtung wohin)""]}",20,117
2756,IDLE,The state of not being occupied with anything.,2756,"{""english"": [""idle"", ""idle / not"", ""idle about (be v)""], ""chinese"": [""\u9591"", ""\u95f2""], ""german"": [""m\u00fcssig""]}",19,119
2759,RECOMMEND,To suggest something or somebody.,2759,"{""chinese"": [""\u52f8""], ""english"": [""recommend""]}",17,129
2766,WATERMELON,"A large, sprawling annual plant with coarse, hairy pinnately-lobed leaves and white to yellow flowers.",2766,"{""chinese"": [""\u897f\u74dc""], ""english"": [""water-melon"", ""water-melon (cucurbita citrullus)"", ""watermelon""], ""german"": [""melancia"", ""melone""], ""russian"": [""\u0430\u0440\u0431\u0443\u0437""], ""spanish"": [""sandia""], ""french"": [""past\u00e8que""], ""portuguese"": [""melancia""]}",29,215
2769,PORK,The edible flesh of pigs.,2769,"{""chinese"": [""\u732a\u8089"", ""\u8c6c\u8089""], ""english"": [""pork""]}",27,175
277,SPINDLE,A stick used in spinning fiber into thread.,277,"{""english"": [""bobbin, spindle"", ""spindle"", ""spindle (cotton)"", ""spindle, whorl"", ""the spindle""], ""french"": [""fuseau""], ""portuguese"": [""fuso""], ""russian"": [""\u0432\u0435\u0440\u0435\u0442\u0435\u043d\u043e""], ""spanish"": [""huso""]}",29,179
2771,SHAWL,A garment which is wrapped around the neck to prevent from cold.,2771,"{""chinese"": [""\u570d\u5dfe""], ""english"": [""shawl""], ""spanish"": [""chal""], ""german"": [""schal""]}",27,158
2772,KITCHEN KNIFE,A knife for cutting vegetables etc. in order to prepare food.,2772,"{""chinese"": [""\u83dc\u5200""], ""english"": [""chopper"", ""kitchen knife""]}",14,101
2773,FINGERTIP,The top of the finger.,2773,"{""chinese"": [""\u624b\u6307\u982d"", ""\u6307\u5c16""], ""english"": [""fingertip""]}",10,93
2797,SESAME,A flowering plant in the genus Sesamum.,2797,"{""chinese"": [""\u829d\u9ebb""], ""english"": [""sesame"", ""sesame seed""], ""french"": [""(graines de) s\u00e9same""]}",14,91
28,MOISTEN,To make moist.,28,"{""english"": [""moisten"", ""to wet, moisten""]}",15,81
280,RIDGEPOLE,The highest horizontal beam in a roof.,280,"{""english"": [""ridge pole"", ""ridgepole"", ""the ridgepole""], ""french"": [""poutre de fa\u00eete""], ""portuguese"": [""espinha\u00e7o, ombreira""], ""russian"": [""\u0440\u0430\u0441\u043f\u043e\u0440\u043a\u0430""], ""spanish"": [""cumbrera""]}",11,64
2804,AMULET,An object whose most important characteristic is the power ascribed to it to protect its owner from danger or harm.,2804,"{""english"": [""amulet"", ""amulet, charm, fetish""], ""french"": [""f\u00e9tiche, amulette""], ""german"": [""amulet""]}",12,97
2805,BIRTH (ACCOUCHEMENT),The process of giving birth to a child.,2805,"{""english"": [""birth"", ""childbirth""], ""german"": [""geburt""]}",27,172
2806,BLACK MAN,Term used to describe men who are perceived to be dark-skinned.,2806,"{""english"": [""black man"", ""black man (negro)"", ""black man-native"", ""negro""]}",16,124
2808,BLACKEN,To change the color of something into black.,2808,"{""english"": [""blacken"", ""blacken (to)""]}",11,87
2809,BLUEBERRY,Perennial flowering plants with indigo-coloured berries from the section Cyanococcus.,2809,"{""english"": [""blueberry"", ""whortleberry""], ""german"": [""blaubeere""], ""spanish"": [""ar\u00e1ndano""]}",18,126
2810,BREASTBONE,Long flat bone located in the center of the chest.,2810,"{""english"": [""breastbone"", ""sternum""], ""french"": [""sternum""]}",15,92
2814,CUTTLEFISH,Marine animals with unique internal shell.,2814,"{""english"": [""cuttlefish""]}",10,72
2817,EMU,Second-largest living bird by height.,2817,"{""english"": [""emu""], ""spanish"": [""em\u00fa""]}",11,89
2821,JEALOUS,Feeling insecure over an anticipated loss of status or affection in a human connection.,2821,"{""english"": [""(be) jealous"", ""jealous"", ""jelaous"", ""to be jealous""], ""french"": [""(\u00eatre) jaloux""]}",26,171
2824,KNUCKLE,Joints of the fingers brought to prominence when hand is clenched.,2824,"{""english"": [""knuckle""], ""french"": [""articulation, jointure (des doigts)""]}",20,124
2827,MENSTRUATE,Regular natural change in female reproductive system that makes pregnancy possible.,2827,"{""english"": [""menstruate""], ""german"": [""menstruiren""]}",8,55
2828,MOTH,Group of insects related to butterflies.,2828,"{""english"": [""moth""], ""french"": [""papillon de nuit""], ""spanish"": [""polilla""], ""german"": [""bicho de taquara"", ""motte""], ""russian"": [""\u043c\u043e\u0442\u044b\u043b\u0435\u043a""], ""portuguese"": [""bicho de taquara""]}",24,145
2829,MUSSELS,Bivalve moluscs with an elongated and asymmetric shell.,2829,"{""english"": [""mussel""], ""german"": [""muschel""]}",14,95
2830,OYSTERS,Name for different families of inhabitans of marine or brackish habitats.,2830,"{""english"": [""oyster""], ""french"": [""hu\u00eetre""], ""german"": [""auster""]}",21,122
2832,PYRE,Structure made from wood for burning a body as part of a rite.,2832,"{""english"": [""pyre""]}",8,30
2833,RUM,Distilled alcohol beverage made from sugarcane.,2833,"{""english"": [""rum""]}",21,145
2837,SWAN,Bird of the family Anatidae.,2837,"{""english"": [""swan""], ""german"": [""schwan""], ""russian"": [""\u043b\u0435\u0431\u0435\u0434\u044c""], ""french"": [""cygne""], ""spanish"": [""cisne""], ""chinese"": [""\u5929\u9e45""]}",30,156
2838,TAME,Not or no longer wild (of animals).,2838,"{""english"": [""domesticate, tame (v.)"", ""tame""], ""german"": [""zahm""]}",19,116
284,HOE,"A tool with handle and blade with two or more prongs used for weeding, raking, etc.",284,"{""english"": [""hoe"", ""hoe (large)"", ""hoe (n)"", ""hoe (n.)"", ""the hoe""], ""chinese"": [""\u92e4\u982d"", ""\u9504\u5934""], ""french"": [""houe"", ""houe, 'daba'"", ""houe, binette""], ""portuguese"": [""enxada""], ""russian"": [""\u043c\u043e\u0442\u044b\u0433\u0430""], ""spanish"": [""azada"", ""azad\u00f3n, azada""], ""german"": [""hacke""]}",32,193
2841,WOMBAT,Short-legged muscular quadrupedal marsupials native to Australia.,2841,"{""english"": [""wombat""]}",7,55
2842,TURMERIC,A rhizomatous herbaceous perennial plant (Curcuma longa) of the ginger family.,2842,"{""english"": [""curcuma sp."", ""turmeric"", ""turmeric (curcuma)""]}",8,38
2843,CAULIFLOWER,One of several vegetables in the species Brassica oleracea in the genus Brassica.,2843,"{""english"": [""cauliflower""], ""german"": [""blumenkohl""], ""spanish"": [""coliflor""]}",20,141
2847,APRIL,The 4th month of the Gregorian calendar.,2847,"{""chinese"": [""\u56db\u6708""], ""english"": [""april""], ""german"": [""april""], ""russian"": [""\u0430\u043f\u0440\u0435\u043b\u044c""]}",7,48
2849,JUNE,The 6th month of the Gregorian calendar.,2849,"{""chinese"": [""\u516d\u6708""], ""english"": [""june""], ""german"": [""juni""], ""russian"": [""\u0438\u044e\u043d\u044c""]}",9,55
285,THRESH,Separating the grain from the straw or husks by beating.,285,"{""english"": [""thresh"", ""thresh (millet, etc.)"", ""thresh (rice and wheat)"", ""thresh, beat (grain)"", ""to thresh"", ""to thresh (grain)""], ""french"": [""battre (la c\u00e9r\u00e9ale)"", ""battre le bl\u00e9""], ""portuguese"": [""debulhar""], ""russian"": [""\u043c\u043e\u043b\u043e\u0442\u0438\u0442\u044c""], ""spanish"": [""trillar, desgranar""], ""german"": [""korn dreschen""]}",27,132
2850,JULY,The 7th month of the Gregorian calendar.,2850,"{""chinese"": [""\u4e03\u6708""], ""english"": [""july""], ""german"": [""juli""], ""russian"": [""\u0438\u044e\u043b\u044c""]}",7,48
2852,SEPTEMBER,The 9th month of the Gregorian calendar.,2852,"{""chinese"": [""\u4e5d\u6708""], ""english"": [""september""], ""german"": [""september""], ""russian"": [""\u0441\u0435\u043d\u0442\u044f\u0431\u0440\u044c""]}",7,48
2853,OCTOBER,The 10th month of the Gregorian calendar.,2853,"{""chinese"": [""\u5341\u6708""], ""english"": [""october""], ""german"": [""oktober""], ""russian"": [""\u043e\u043a\u0442\u044f\u0431\u0440\u044c""]}",7,48
2854,NOVEMBER,The 11th month of the Gregorian calendar.,2854,"{""chinese"": [""\u5341\u4e00\u6708""], ""english"": [""november""], ""german"": [""november""], ""russian"": [""\u043d\u043e\u044f\u0431\u0440\u044c""]}",8,54
2855,DECEMBER,The 12th month of the Gregorian calendar.,2855,"{""chinese"": [""\u5341\u4e8c\u6708""], ""english"": [""december""], ""german"": [""dezember""], ""russian"": [""\u0434\u0435\u043a\u0430\u0431\u0440\u044c""]}",7,48
2861,BUDGE (ONESELF),To move oneself.,2861,"{""english"": [""budge"", ""budge (oneself)"", ""stir / budge""], ""chinese"": [""\u52a8(~\u4e00~)""], ""german"": [""sich r\u00fchren""], ""russian"": [""\u0448\u0435\u0432\u0435\u043b\u044c\u043d\u0443\u0442\u044c\u0441\u044f""]}",14,95
2865,DIE (FROM ACCIDENT),To cease to live due to unforeseen circumstances.,2865,"{""english"": [""die (from accident)"", ""perish""], ""german"": [""umkommen""], ""russian"": [""\u043f\u043e\u0433\u0438\u0431\u043d\u0443\u0442\u044c""]}",21,137
2867,CALCULATE,To determine by mathematical processes.,2867,"{""english"": [""calculate""], ""chinese"": [""\u7b97"", ""\u7b97(\u8ba1\u7b97)"", ""\u7b97\u8ba1""], ""german"": [""rechnen"", ""z\u00e4hlen, rechnen""], ""russian"": [""\u0441\u0447\u0438\u0442\u0430\u0442\u044c""]}",26,168
2869,BOTHER (HARASS),To annoy persistently.,2869,"{""english"": [""annoy, disturb"", ""bother"", ""bother (harass)"", ""to bother, pester""], ""german"": [""bel\u00e4stigen""], ""russian"": [""\u0431\u0435\u0441\u043f\u043e\u043a\u043e\u0438\u0442\u044c"", ""\u0431\u0435\u0441\u043f\u043e\u043a\u043e\u0438\u0442\u044c, \u043f\u043e\u0442\u0440\u0435\u0432\u043e\u0436\u0438\u0442\u044c""], ""french"": [""d\u00e9ranger (importuner)"", ""emb\u00eater, d\u00e9ranger, ennuyer""], ""chinese"": [""\u6253\u6270""], ""spanish"": [""molestar (molestia)""]}",29,179
287,CONE,The fruit of a pine or fir tree.,287,"{""english"": [""cone"", ""cone (fruit)"", ""the cone""]}",26,152
2871,SWING (MOVEMENT),To move freely to and fro.,2871,"{""english"": [""swing"", ""swing (movement)"", ""swing (v), go back and forth"", ""swing (v.), go back and forth"", ""swing /""], ""chinese"": [""\u6446\u52a8""], ""german"": [""schaukeln"", ""schwingen""], ""russian"": [""\u043a\u0430\u0447\u0430\u0442\u044c\u0441\u044f"", ""\u043a\u043e\u043b\u0435\u0431\u0430\u0442\u044c\u0441\u044f""], ""spanish"": [""mecer""], ""french"": [""balancer""]}",33,233
2877,RUSTLE (OF LEAVES),A sound emitted by leaves moving in the trees.,2877,"{""english"": [""rustle"", ""rustle (leaves) (v)"", ""rustle (leaves) (v.)""], ""german"": [""rauschen""], ""russian"": [""\u0448\u0435\u043b\u0435\u0441\u0442\u0435\u0442\u044c""], ""french"": [""bruire""]}",18,111
2882,ADD,Join or unite so as to bring about an increase.,2882,"{""english"": [""add"", ""to add""], ""german"": [""hinzuf\u00fcgen""], ""russian"": [""\u0434\u043e\u0431\u0430\u0432\u0438\u0442\u044c"", ""\u0434\u043e\u0431\u0430\u0432\u043b\u044f\u0442\u044c""], ""french"": [""ajouter""], ""chinese"": [""\u52a0""], ""spanish"": [""a\u00f1adir""]}",35,191
2884,HANG,Remain suspended to some point above.,2884,"{""english"": [""hang"", ""to hang""], ""chinese"": [""\u540a"", ""\u6302 (\u6302\u5728\u5899\u4e0a)"", ""\u6302(\u6302\u5728\u5899\u4e0a)""], ""german"": [""h\u00e4ngen"", ""h\u00e4ngen (intransitiv)""], ""russian"": [""\u0432\u0438\u0441\u0435\u0442\u044c""]}",27,166
2885,HERD (SOMETHING),Keep or move animals together.,2885,"{""english"": [""herd"", ""herd (something)"", ""herd, tend (cattle, sheep) (v)"", ""herd, tend (cattle, sheep) (v.)""], ""german"": [""heerden h\u00fcten"", ""h\u00fcten""], ""russian"": [""\u043f\u0430\u0441\u0442\u0438""], ""french"": [""mener, conduire (troupeau)""]}",22,143
2887,THAW (DEW),Go from a frozen to a liquid state.,2887,"{""english"": [""thaw"", ""thaw (dew)""], ""german"": [""tauen""], ""russian"": [""\u0442\u0430\u044f\u0442\u044c""]}",24,148
2888,TINKLE,Emit a sound suggestive of a tinkle.,2888,"{""english"": [""tinkle""], ""german"": [""klirren""], ""russian"": [""\u0437\u0432\u044f\u043a\u0430\u0442\u044c""]}",20,153
2889,TWINKLE,Shine with flickering light.,2889,"{""english"": [""na"", ""sparkle"", ""sparkle, twinkle"", ""to twinkle"", ""twinkle"", ""twinkle (stars)""], ""german"": [""funkeln""], ""russian"": [""\u0441\u0432\u0435\u0440\u043a\u0430\u0442\u044c""]}",19,122
2891,TIE UP (TETHER),To attach an animal to something to prevent that it leaves.,2891,"{""english"": [""imprison, tie up"", ""tether"", ""tether (sheep, goats) (v)"", ""tether (sheep, goats) (v.)"", ""tie (a cow) to"", ""tie up"", ""tie up (tether)"", ""to tether""], ""chinese"": [""\u62f4(\u9a6c)"", ""\u62f4\uff08\u725b\uff09"", ""\u6813\uff08\u725b\uff09""], ""german"": [""anbinden""], ""russian"": [""\u043f\u0440\u0438\u0432\u044f\u0437\u0430\u0442\u044c""], ""french"": [""attacher (moutons, ch\u00e8vres)""]}",18,121
